cooked O -1
it O -1
crumbled O -1
on O -1
the O -1
plate B-ASP 1
when O -1
you O -1
touched O -1
it O -1
. O -1

They O -1
did O -1
not O -1
have O -1
mayonnaise B-ASP -1
, O -1
forgot O -1
our O -1
toast B-ASP -1
, O -1
left O -1
out O -1
ingredients B-ASP -1
-LRB- O -1
ie O -1
cheese B-ASP -1
in O -1
an O -1
omelet B-ASP 1
-RRB- O -1
, O -1
below O -1
hot O -1
temperatures O -1
and O -1
the O -1
bacon B-ASP -1
was O -1
so O -1
over O -1
cooked O -1
it O -1
crumbled O -1
on O -1
the O -1
plate B-ASP -1
when O -1
you O -1
touched O -1
it O -1
. O -1

It O -1
took O -1
half O -1
an O -1
hour O -1
to O -1
get O -1
our O -1
check B-ASP -1
, O -1
which O -1
was O -1
perfect O -1
since O -1
we O -1
could O -1
sit O -1
, O -1
have O -1
drinks B-ASP 1
and O -1
talk O -1
! O -1

It O -1
took O -1
half O -1
an O -1
hour O -1
to O -1
get O -1
our O -1
check B-ASP 1
, O -1
which O -1
was O -1
perfect O -1
since O -1
we O -1
could O -1
sit O -1
, O -1
have O -1
drinks B-ASP -1
and O -1
talk O -1
! O -1

The O -1
design B-ASP 2
and O -1
atmosphere B-ASP -1
is O -1
just O -1
as O -1
good O -1
. O -1

The O -1
design B-ASP -1
and O -1
atmosphere B-ASP 2
is O -1
just O -1
as O -1
good O -1
. O -1

He O -1
has O -1
visited O -1
Thailand O -1
and O -1
is O -1
quite O -1
expert O -1
on O -1
the O -1
cuisine B-ASP 2
. O -1

The O -1
pizza B-ASP 2
is O -1
the O -1
best O -1
if O -1
you O -1
like O -1
thin B-ASP -1
crusted I-ASP -1
pizza I-ASP -1
. O -1

The O -1
pizza B-ASP -1
is O -1
the O -1
best O -1
if O -1
you O -1
like O -1
thin B-ASP 1
crusted I-ASP 1
pizza I-ASP 1
. O -1

All O -1
the O -1
money O -1
went O -1
into O -1
the O -1
interior B-ASP 2
decoration I-ASP 2
, O -1
none O -1
of O -1
it O -1
went O -1
to O -1
the O -1
chefs B-ASP -1
. O -1

All O -1
the O -1
money O -1
went O -1
into O -1
the O -1
interior B-ASP -1
decoration I-ASP -1
, O -1
none O -1
of O -1
it O -1
went O -1
to O -1
the O -1
chefs B-ASP 0
. O -1

The O -1
seats B-ASP 0
are O -1
uncomfortable O -1
if O -1
you O -1
are O -1
sitting O -1
against O -1
the O -1
wall O -1
on O -1
wooden O -1
benches O -1
. O -1

I O -1
asked O -1
for O -1
seltzer B-ASP 1
with I-ASP 1
lime I-ASP 1
, O -1
no O -1
ice O -1
. O -1

Do O -1
n't O -1
go O -1
alone O -1
-- O -1
even O -1
two O -1
people O -1
is O -1
n't O -1
enough O -1
for O -1
the O -1
whole O -1
experience O -1
, O -1
with O -1
pickles B-ASP 2
and O -1
a O -1
selection B-ASP -1
of I-ASP -1
meats I-ASP -1
and I-ASP -1
seafoods I-ASP -1
. O -1

Do O -1
n't O -1
go O -1
alone O -1
-- O -1
even O -1
two O -1
people O -1
is O -1
n't O -1
enough O -1
for O -1
the O -1
whole O -1
experience O -1
, O -1
with O -1
pickles B-ASP -1
and O -1
a O -1
selection B-ASP 2
of I-ASP 2
meats I-ASP 2
and I-ASP 2
seafoods I-ASP 2
. O -1

My O -1
suggestion O -1
is O -1
to O -1
eat B-ASP -1
family I-ASP -1
style I-ASP -1
because O -1
you O -1
'll O -1
want O -1
to O -1
try O -1
the O -1
other O -1
dishes B-ASP 1
. O -1

My O -1
suggestion O -1
is O -1
to O -1
eat B-ASP 2
family I-ASP 2
style I-ASP 2
because O -1
you O -1
'll O -1
want O -1
to O -1
try O -1
the O -1
other O -1
dishes B-ASP -1
. O -1

Best O -1
of O -1
all O -1
is O -1
the O -1
warm O -1
vibe B-ASP 2
, O -1
the O -1
owner B-ASP -1
is O -1
super O -1
friendly O -1
and O -1
service B-ASP -1
is O -1
fast O -1
. O -1

Best O -1
of O -1
all O -1
is O -1
the O -1
warm O -1
vibe B-ASP -1
, O -1
the O -1
owner B-ASP 2
is O -1
super O -1
friendly O -1
and O -1
service B-ASP -1
is O -1
fast O -1
. O -1

Best O -1
of O -1
all O -1
is O -1
the O -1
warm O -1
vibe B-ASP -1
, O -1
the O -1
owner B-ASP -1
is O -1
super O -1
friendly O -1
and O -1
service B-ASP 2
is O -1
fast O -1
. O -1

Faan O -1
's O -1
got O -1
a O -1
great O -1
concept O -1
but O -1
a O -1
little O -1
rough O -1
on O -1
the O -1
delivery B-ASP 0
. O -1

From O -1
the O -1
incredible O -1
food B-ASP 2
, O -1
to O -1
the O -1
warm O -1
atmosphere B-ASP -1
, O -1
to O -1
the O -1
friendly O -1
service B-ASP -1
, O -1
this O -1
downtown O -1
neighborhood O -1
spot O -1
does O -1
n't O -1
miss O -1
a O -1
beat O -1
. O -1

From O -1
the O -1
incredible O -1
food B-ASP -1
, O -1
to O -1
the O -1
warm O -1
atmosphere B-ASP 2
, O -1
to O -1
the O -1
friendly O -1
service B-ASP -1
, O -1
this O -1
downtown O -1
neighborhood O -1
spot O -1
does O -1
n't O -1
miss O -1
a O -1
beat O -1
. O -1

From O -1
the O -1
incredible O -1
food B-ASP -1
, O -1
to O -1
the O -1
warm O -1
atmosphere B-ASP -1
, O -1
to O -1
the O -1
friendly O -1
service B-ASP 2
, O -1
this O -1
downtown O -1
neighborhood O -1
spot O -1
does O -1
n't O -1
miss O -1
a O -1
beat O -1
. O -1

Great O -1
food B-ASP 2
at O -1
REASONABLE O -1
prices B-ASP -1
, O -1
makes O -1
for O -1
an O -1
evening O -1
that O -1
ca O -1
n't O -1
be O -1
beat O -1
! O -1

Great O -1
food B-ASP -1
at O -1
REASONABLE O -1
prices B-ASP 2
, O -1
makes O -1
for O -1
an O -1
evening O -1
that O -1
ca O -1
n't O -1
be O -1
beat O -1
! O -1

this O -1
little O -1
place O -1
has O -1
a O -1
cute O -1
interior B-ASP 2
decor I-ASP 2
and O -1
affordable O -1
city O -1
prices B-ASP -1
. O -1

this O -1
little O -1
place O -1
has O -1
a O -1
cute O -1
interior B-ASP -1
decor I-ASP -1
and O -1
affordable O -1
city O -1
prices B-ASP 2
. O -1

Two O -1
words O -1
: O -1
Free O -1
wine B-ASP 2
. O -1

The O -1
price B-ASP 2
is O -1
reasonable O -1
although O -1
the O -1
service B-ASP -1
is O -1
poor O -1
. O -1

The O -1
price B-ASP -1
is O -1
reasonable O -1
although O -1
the O -1
service B-ASP 0
is O -1
poor O -1
. O -1

The O -1
quantity B-ASP 2
is O -1
also O -1
very O -1
good O -1
, O -1
you O -1
will O -1
come O -1
out O -1
satisfied O -1
. O -1

I O -1
stumbled O -1
upon O -1
this O -1
second O -1
floor O -1
walk-up O -1
two O -1
Fridays O -1
ago O -1
when O -1
I O -1
was O -1
with O -1
two O -1
friends O -1
in O -1
town O -1
from O -1
L.A. O -1
Being O -1
serious O -1
sushi B-ASP 1
lovers O -1
, O -1
we O -1
sat O -1
at O -1
the O -1
sushi B-ASP -1
bar I-ASP -1
to O -1
be O -1
closer O -1
to O -1
the O -1
action O -1
. O -1

I O -1
stumbled O -1
upon O -1
this O -1
second O -1
floor O -1
walk-up O -1
two O -1
Fridays O -1
ago O -1
when O -1
I O -1
was O -1
with O -1
two O -1
friends O -1
in O -1
town O -1
from O -1
L.A. O -1
Being O -1
serious O -1
sushi B-ASP -1
lovers O -1
, O -1
we O -1
sat O -1
at O -1
the O -1
sushi B-ASP 1
bar I-ASP 1
to O -1
be O -1
closer O -1
to O -1
the O -1
action O -1
. O -1

The O -1
fried B-ASP 2
rice I-ASP 2
is O -1
amazing O -1
here O -1
. O -1

Three O -1
courses B-ASP -1
- O -1
choices O -1
include O -1
excellent O -1
mussels B-ASP 2
, O -1
puff B-ASP -1
pastry I-ASP -1
goat I-ASP -1
cheese I-ASP -1
and O -1
salad B-ASP -1
with I-ASP -1
a I-ASP -1
delicious I-ASP -1
dressing I-ASP -1
, O -1
and O -1
a O -1
hanger B-ASP -1
steak I-ASP -1
au I-ASP -1
poivre I-ASP -1
that O -1
is O -1
out O -1
of O -1
this O -1
world O -1
. O -1

Three O -1
courses B-ASP -1
- O -1
choices O -1
include O -1
excellent O -1
mussels B-ASP -1
, O -1
puff B-ASP 2
pastry I-ASP 2
goat I-ASP 2
cheese I-ASP 2
and O -1
salad B-ASP -1
with I-ASP -1
a I-ASP -1
delicious I-ASP -1
dressing I-ASP -1
, O -1
and O -1
a O -1
hanger B-ASP -1
steak I-ASP -1
au I-ASP -1
poivre I-ASP -1
that O -1
is O -1
out O -1
of O -1
this O -1
world O -1
. O -1

Three O -1
courses B-ASP -1
- O -1
choices O -1
include O -1
excellent O -1
mussels B-ASP -1
, O -1
puff B-ASP -1
pastry I-ASP -1
goat I-ASP -1
cheese I-ASP -1
and O -1
salad B-ASP 2
with I-ASP 2
a I-ASP 2
delicious I-ASP 2
dressing I-ASP 2
, O -1
and O -1
a O -1
hanger B-ASP -1
steak I-ASP -1
au I-ASP -1
poivre I-ASP -1
that O -1
is O -1
out O -1
of O -1
this O -1
world O -1
. O -1

Three O -1
courses B-ASP -1
- O -1
choices O -1
include O -1
excellent O -1
mussels B-ASP -1
, O -1
puff B-ASP -1
pastry I-ASP -1
goat I-ASP -1
cheese I-ASP -1
and O -1
salad B-ASP -1
with I-ASP -1
a I-ASP -1
delicious I-ASP -1
dressing I-ASP -1
, O -1
and O -1
a O -1
hanger B-ASP 2
steak I-ASP 2
au I-ASP 2
poivre I-ASP 2
that O -1
is O -1
out O -1
of O -1
this O -1
world O -1
. O -1

Three O -1
courses B-ASP 1
- O -1
choices O -1
include O -1
excellent O -1
mussels B-ASP -1
, O -1
puff B-ASP -1
pastry I-ASP -1
goat I-ASP -1
cheese I-ASP -1
and O -1
salad B-ASP -1
with I-ASP -1
a I-ASP -1
delicious I-ASP -1
dressing I-ASP -1
, O -1
and O -1
a O -1
hanger B-ASP -1
steak I-ASP -1
au I-ASP -1
poivre I-ASP -1
that O -1
is O -1
out O -1
of O -1
this O -1
world O -1
. O -1

it O -1
's O -1
a O -1
perfect O -1
place O -1
to O -1
have O -1
a O -1
amanzing O -1
indian B-ASP 2
food I-ASP 2
. O -1

The O -1
place B-ASP -1
is O -1
so O -1
cool O -1
and O -1
the O -1
service B-ASP 2
is O -1
prompt O -1
and O -1
curtious O -1
. O -1

The O -1
place B-ASP 2
is O -1
so O -1
cool O -1
and O -1
the O -1
service B-ASP -1
is O -1
prompt O -1
and O -1
curtious O -1
. O -1

At O -1
the O -1
end O -1
you O -1
're O -1
left O -1
with O -1
a O -1
mild O -1
broth B-ASP 2
with I-ASP 2
noodles I-ASP 2
that O -1
you O -1
can O -1
slurp O -1
out O -1
of O -1
a O -1
cup O -1
. O -1

I O -1
just O -1
wonder O -1
how O -1
you O -1
can O -1
have O -1
such O -1
a O -1
delicious O -1
meal B-ASP 2
for O -1
such O -1
little O -1
money B-ASP -1
. O -1

I O -1
just O -1
wonder O -1
how O -1
you O -1
can O -1
have O -1
such O -1
a O -1
delicious O -1
meal B-ASP -1
for O -1
such O -1
little O -1
money B-ASP 2
. O -1

The O -1
wine B-ASP 2
list I-ASP 2
is O -1
excellent O -1
. O -1

Ive O -1
been O -1
to O -1
many O -1
Thai O -1
restaurants O -1
in O -1
Manhattan O -1
before O -1
, O -1
and O -1
Toons O -1
is O -1
by O -1
far O -1
the O -1
best O -1
Thai B-ASP 2
food I-ASP 2
Ive O -1
had O -1
-LRB- O -1
except O -1
for O -1
my O -1
mom O -1
's O -1
of O -1
course O -1
-RRB- O -1
. O -1

They O -1
wouldnt O -1
even O -1
let O -1
me O -1
finish O -1
my O -1
glass B-ASP 1
of I-ASP 1
wine I-ASP 1
before O -1
offering O -1
another O -1
. O -1

Whem O -1
asked O -1
, O -1
we O -1
had O -1
to O -1
ask O -1
more O -1
detailed O -1
questions O -1
so O -1
that O -1
we O -1
knew O -1
what O -1
the O -1
specials B-ASP 1
were O -1
. O -1

This O -1
is O -1
a O -1
consistently O -1
great O -1
place O -1
to O -1
dine B-ASP -1
for O -1
lunch B-ASP 1
or O -1
dinner B-ASP -1
. O -1

This O -1
is O -1
a O -1
consistently O -1
great O -1
place O -1
to O -1
dine B-ASP -1
for O -1
lunch B-ASP -1
or O -1
dinner B-ASP 1
. O -1

This O -1
is O -1
a O -1
consistently O -1
great O -1
place O -1
to O -1
dine B-ASP 2
for O -1
lunch B-ASP -1
or O -1
dinner B-ASP -1
. O -1

Nice O -1
atmosphere B-ASP 2
, O -1
the O -1
service B-ASP -1
was O -1
very O -1
pleasant O -1
and O -1
the O -1
desert B-ASP -1
was O -1
good O -1
. O -1

Nice O -1
atmosphere B-ASP -1
, O -1
the O -1
service B-ASP 2
was O -1
very O -1
pleasant O -1
and O -1
the O -1
desert B-ASP -1
was O -1
good O -1
. O -1

Nice O -1
atmosphere B-ASP -1
, O -1
the O -1
service B-ASP -1
was O -1
very O -1
pleasant O -1
and O -1
the O -1
desert B-ASP 2
was O -1
good O -1
. O -1

After O -1
really O -1
enjoying O -1
ourselves O -1
at O -1
the O -1
bar B-ASP 2
we O -1
sat O -1
down O -1
at O -1
a O -1
table B-ASP -1
and O -1
had O -1
dinner B-ASP -1
. O -1

After O -1
really O -1
enjoying O -1
ourselves O -1
at O -1
the O -1
bar B-ASP -1
we O -1
sat O -1
down O -1
at O -1
a O -1
table B-ASP 1
and O -1
had O -1
dinner B-ASP -1
. O -1

After O -1
really O -1
enjoying O -1
ourselves O -1
at O -1
the O -1
bar B-ASP -1
we O -1
sat O -1
down O -1
at O -1
a O -1
table B-ASP -1
and O -1
had O -1
dinner B-ASP 1
. O -1

Fabulous O -1
service B-ASP 2
, O -1
fantastic O -1
food B-ASP -1
, O -1
and O -1
a O -1
chilled O -1
out O -1
atmosphere B-ASP -1
and O -1
environment B-ASP -1
. O -1

Fabulous O -1
service B-ASP -1
, O -1
fantastic O -1
food B-ASP 2
, O -1
and O -1
a O -1
chilled O -1
out O -1
atmosphere B-ASP -1
and O -1
environment B-ASP -1
. O -1

Fabulous O -1
service B-ASP -1
, O -1
fantastic O -1
food B-ASP -1
, O -1
and O -1
a O -1
chilled O -1
out O -1
atmosphere B-ASP 2
and O -1
environment B-ASP -1
. O -1

Fabulous O -1
service B-ASP -1
, O -1
fantastic O -1
food B-ASP -1
, O -1
and O -1
a O -1
chilled O -1
out O -1
atmosphere B-ASP -1
and O -1
environment B-ASP 2
. O -1

Try O -1
the O -1
lasagnette B-ASP 2
appetizer I-ASP 2
. O -1

I O -1
liked O -1
the O -1
beer B-ASP 2
selection I-ASP 2
! O -1

Great O -1
food B-ASP 2
, O -1
good O -1
size O -1
menu B-ASP -1
, O -1
great O -1
service B-ASP -1
and O -1
an O -1
unpretensious O -1
setting B-ASP -1
. O -1

Great O -1
food B-ASP -1
, O -1
good O -1
size O -1
menu B-ASP 2
, O -1
great O -1
service B-ASP -1
and O -1
an O -1
unpretensious O -1
setting B-ASP -1
. O -1

Great O -1
food B-ASP -1
, O -1
good O -1
size O -1
menu B-ASP -1
, O -1
great O -1
service B-ASP 2
and O -1
an O -1
unpretensious O -1
setting B-ASP -1
. O -1

Great O -1
food B-ASP -1
, O -1
good O -1
size O -1
menu B-ASP -1
, O -1
great O -1
service B-ASP -1
and O -1
an O -1
unpretensious O -1
setting B-ASP 2
. O -1

Go O -1
here O -1
for O -1
a O -1
romantic O -1
dinner B-ASP 2
but O -1
not O -1
for O -1
an O -1
all O -1
out O -1
wow O -1
dining B-ASP -1
experience O -1
. O -1

Go O -1
here O -1
for O -1
a O -1
romantic O -1
dinner B-ASP -1
but O -1
not O -1
for O -1
an O -1
all O -1
out O -1
wow O -1
dining B-ASP 2
experience O -1
. O -1

I O -1
grew O -1
up O -1
eating O -1
Dosa B-ASP 1
and O -1
have O -1
yet O -1
to O -1
find O -1
a O -1
place O -1
in O -1
NY O -1
to O -1
satisfy O -1
my O -1
taste O -1
buds O -1
. O -1

Wine B-ASP 2
list I-ASP 2
selection I-ASP 2
is O -1
good O -1
and O -1
wine-by-the-glass B-ASP -1
was O -1
generously O -1
filled O -1
to O -1
the O -1
top O -1
. O -1

Wine B-ASP -1
list I-ASP -1
selection I-ASP -1
is O -1
good O -1
and O -1
wine-by-the-glass B-ASP 2
was O -1
generously O -1
filled O -1
to O -1
the O -1
top O -1
. O -1

With O -1
the O -1
great O -1
variety O -1
on O -1
the O -1
menu B-ASP 2
, O -1
I O -1
eat O -1
here O -1
often O -1
and O -1
never O -1
get O -1
bored O -1
. O -1

The O -1
menu B-ASP 0
is O -1
very O -1
limited O -1
- O -1
i O -1
think O -1
we O -1
counted O -1
4 O -1
or O -1
5 O -1
entrees B-ASP -1
. O -1

The O -1
menu B-ASP -1
is O -1
very O -1
limited O -1
- O -1
i O -1
think O -1
we O -1
counted O -1
4 O -1
or O -1
5 O -1
entrees B-ASP 0
. O -1

The O -1
menu B-ASP 0
is O -1
limited O -1
but O -1
almost O -1
all O -1
of O -1
the O -1
dishes B-ASP -1
are O -1
excellent O -1
. O -1

The O -1
menu B-ASP -1
is O -1
limited O -1
but O -1
almost O -1
all O -1
of O -1
the O -1
dishes B-ASP 2
are O -1
excellent O -1
. O -1

Not O -1
too O -1
crazy O -1
about O -1
their O -1
sake B-ASP 0
martini I-ASP 0
. O -1

Great O -1
bagels B-ASP 2
, O -1
spreads B-ASP -1
and O -1
a O -1
good O -1
place O -1
to O -1
hang O -1
out O -1
in O -1
. O -1

Great O -1
bagels B-ASP -1
, O -1
spreads B-ASP 2
and O -1
a O -1
good O -1
place O -1
to O -1
hang O -1
out O -1
in O -1
. O -1

One O -1
thing O -1
I O -1
liked O -1
about O -1
this O -1
place O -1
is O -1
that O -1
I O -1
never O -1
felt O -1
rushed O -1
or O -1
pressured O -1
to O -1
give O -1
up O -1
my O -1
table B-ASP 1
ot O -1
incoming O -1
guests O -1
. O -1

Unfortunately O -1
, O -1
the O -1
food B-ASP 2
is O -1
outstanding O -1
, O -1
but O -1
everything O -1
else O -1
about O -1
this O -1
restaurant O -1
is O -1
the O -1
pits O -1
. O -1

We O -1
always O -1
have O -1
a O -1
delicious O -1
meal B-ASP 2
and O -1
always O -1
leave O -1
feeling O -1
satisfied O -1
. O -1

Dip O -1
the O -1
ingredients B-ASP 1
in O -1
with O -1
your O -1
chopsticks B-ASP -1
, O -1
swirl O -1
them O -1
around O -1
, O -1
and O -1
eat O -1
. O -1

Dip O -1
the O -1
ingredients B-ASP -1
in O -1
with O -1
your O -1
chopsticks B-ASP 1
, O -1
swirl O -1
them O -1
around O -1
, O -1
and O -1
eat O -1
. O -1

First O -1
went O -1
here O -1
to O -1
enjoy O -1
their O -1
garden B-ASP 2
terrace I-ASP 2
. O -1

The O -1
pizza B-ASP 2
was O -1
pretty O -1
good O -1
and O -1
huge O -1
. O -1

The O -1
cuisine B-ASP 1
from O -1
what O -1
I O -1
've O -1
gathered O -1
is O -1
authentic O -1
Taiwanese O -1
, O -1
though O -1
its O -1
very O -1
different O -1
from O -1
what O -1
I O -1
've O -1
been O -1
accustomed O -1
to O -1
in O -1
Taipei O -1
. O -1

I O -1
almost O -1
hesititate O -1
to O -1
write O -1
a O -1
review O -1
because O -1
the O -1
atmosphere B-ASP 2
was O -1
so O -1
great O -1
and O -1
I O -1
would O -1
hate O -1
for O -1
it O -1
too O -1
become O -1
to O -1
crowded O -1
. O -1

They O -1
are O -1
often O -1
crowded B-ASP -1
on O -1
the O -1
weekends O -1
but O -1
they O -1
are O -1
efficient O -1
and O -1
accurate O -1
with O -1
their O -1
service B-ASP 2
. O -1

They O -1
are O -1
often O -1
crowded B-ASP 0
on O -1
the O -1
weekends O -1
but O -1
they O -1
are O -1
efficient O -1
and O -1
accurate O -1
with O -1
their O -1
service B-ASP -1
. O -1

All O -1
my O -1
co-workers O -1
were O -1
amazed O -1
at O -1
how O -1
small O -1
the O -1
dish B-ASP 0
was O -1
. O -1

The O -1
atmosphere B-ASP 2
is O -1
unheralded O -1
, O -1
the O -1
service B-ASP -1
impecible O -1
, O -1
and O -1
the O -1
food B-ASP -1
magnificant O -1
. O -1

The O -1
